amount,merchant_category,hour,days_since_last_txn,txn_count_24h,avg_amount_30d,foreign,card_not_present,label
18.00,4,13,6.0,2,123.46,0,0,0
404.95,2,7,5.2,1,135.53,0,1,0
202.99,7,13,1.5,1,96.03,0,0,0
28.26,6,20,0.2,4,48.60,0,0,0
197.82,5,17,1.3,3,78.91,0,0,0
156.00,3,13,0.7,4,42.51,0,0,0
78.00,3,17,5.2,2,15.57,0,0,0
51.50,4,14,1.1,2,51.47,0,0,0
256.08,3,9,0.6,4,66.98,0,0,0
9.36,0,17,0.3,5,24.85,0,1,0
94.00,7,7,3.0,2,41.10,1,0,0
6.75,5,1,2.4,2,20.22,0,0,0
21.60,0,6,7.1,3,13.68,0,1,0
51.00,6,14,8.1,2,20.19,0,1,0
69.39,7,21,2.3,2,131.23,0,0,0
128.68,1,17,4.5,3,44.21,0,0,0
22.07,0,12,2.0,2,31.76,0,0,0
109.99,5,14,5.1,3,89.11,0,1,0
33.99,1,12,3.8,2,78.11,0,1,0
189.00,7,18,0.1,4,77.84,0,0,0
7.99,2,17,7.8,3,38.51,0,0,0
50.99,2,17,3.2,4,27.11,0,1,0
562.99,2,9,5.1,1,208.58,1,0,0
91.13,2,20,2.5,3,93.90,0,0,0
77.68,8,10,0.2,4,63.08,1,1,1
41.99,8,12,0.5,1,57.69,0,1,0
27.50,7,1,4.1,3,27.47,0,0,0
239.03,3,9,1.6,1,57.68,1,0,0
67.82,2,13,3.6,2,73.81,0,1,0
28.88,6,19,6.6,4,33.75,0,1,0
21.61,6,12,0.8,3,16.62,0,0,0
202.15,0,17,2.5,3,149.55,0,1,0
37.35,10,17,3.4,3,14.16,0,1,0
18.28,7,17,6.3,4,27.48,0,0,0
46.61,0,12,2.3,1,52.60,0,1,0
34.99,6,7,1.8,2,54.78,0,1,0
43.95,6,16,3.1,4,51.45,0,1,0
5.92,8,8,0.6,2,16.37,0,0,0
140.99,10,17,3.8,2,95.47,0,0,0
12.50,1,16,0.8,3,39.55,0,1,0
29.63,3,13,1.7,2,20.64,0,1,0
36.21,3,7,3.6,1,52.32,0,1,0
19.99,9,19,1.1,2,45.95,0,0,0
149.00,2,9,0.2,2,225.45,0,0,0
27.99,3,15,2.6,1,28.54,0,0,0
77.00,2,22,0.1,2,114.95,0,1,0
419.99,5,19,7.2,2,239.67,0,1,0
122.00,8,15,0.1,3,53.72,0,0,0
211.48,1,13,2.8,3,60.25,0,0,0
3.00,2,0,2.3,2,15.17,0,0,0
122.99,11,14,2.4,2,38.48,0,0,0
62.79,4,21,1.6,2,84.01,0,0,0
25.00,7,20,0.1,3,66.46,0,0,0
5.78,8,10,1.1,3,13.61,0,1,0
149.70,6,12,2.7,1,33.41,0,1,0
23.99,3,14,3.8,3,76.05,0,1,0
31.11,6,19,0.8,4,99.99,0,1,0
266.15,9,11,0.3,2,29.69,0,1,1
55.55,0,20,0.7,3,130.71,1,0,0
35.50,9,12,1.9,2,46.86,0,1,0
122.00,6,19,4.8,1,108.29,0,0,0
4.80,8,19,1.4,2,46.53,0,0,0
229.59,8,6,0.1,2,27.35,0,0,0
23.21,2,13,4.4,4,26.59,1,1,1
60.43,2,12,1.5,1,34.53,0,0,0
42.97,3,19,0.2,4,77.96,1,0,1
11.28,0,15,0.7,3,41.56,0,0,0
229.09,10,13,5.0,3,38.94,0,0,1
22.95,7,14,8.6,2,27.57,0,0,0
99.17,11,14,0.7,5,43.78,0,0,0
54.30,6,10,1.7,4,76.22,0,0,0
17.26,0,3,0.1,3,29.17,0,1,0
52.10,7,0,0.6,2,109.70,0,1,0
25.99,1,13,0.0,3,76.72,0,1,0
57.82,10,12,1.8,3,67.99,0,0,0
45.50,0,15,1.3,1,70.83,0,1,0
41.76,0,20,0.8,2,47.80,0,0,0
45.09,3,15,0.6,2,70.72,0,0,0
95.35,5,17,0.3,4,93.35,0,0,0
11.83,8,18,0.5,1,76.44,0,0,0
29.77,5,16,1.7,1,26.45,0,0,1
177.00,10,15,6.1,1,96.11,0,1,0
14.37,2,9,1.8,4,64.60,0,0,0
39.26,8,17,1.1,2,35.45,0,0,0
112.00,1,16,3.0,3,83.86,1,1,1
244.29,8,20,4.5,3,202.74,0,0,0
23.97,4,7,1.8,4,63.20,1,0,0
54.95,5,10,5.6,3,34.93,1,0,0
143.00,4,5,3.0,1,86.10,1,1,1
23.00,0,14,3.4,4,47.57,0,0,0
30.39,0,15,3.4,2,52.49,0,1,0
159.33,4,15,2.2,4,62.04,0,1,0
42.25,1,4,1.5,3,25.59,0,0,0
6.47,0,11,1.5,3,47.37,0,0,1
18.53,1,16,0.7,4,50.62,0,0,0
91.00,4,16,1.9,2,30.16,0,0,0
283.60,10,13,0.4,3,182.02,0,1,0
4.71,9,21,0.1,2,29.06,0,0,0
13.35,0,13,0.5,2,32.34,1,0,0
27.24,0,8,1.8,2,35.71,1,0,0
212.35,10,12,1.0,2,362.67,0,0,0
66.00,1,22,0.9,3,50.32,0,1,0
65.00,5,0,0.9,1,33.20,0,0,0
165.61,8,19,2.3,2,29.80,0,0,0
62.69,5,11,0.6,2,81.81,0,0,0
144.78,4,21,1.2,3,161.95,0,0,0
89.36,7,20,1.1,1,42.21,0,1,0
24.74,4,15,0.8,2,75.46,0,0,0
97.00,3,20,0.8,3,79.97,0,0,0
85.87,10,18,0.7,2,34.35,0,1,0
134.20,4,9,1.2,2,178.41,1,0,0
138.37,1,11,4.0,4,115.96,1,0,0
30.00,2,9,0.9,1,18.33,0,1,0
7.97,1,14,10.5,1,10.70,0,1,0
166.50,0,6,4.9,2,148.56,0,0,0
54.90,11,18,0.3,2,71.18,0,0,0
559.70,2,15,1.2,3,158.97,0,1,1
345.95,7,4,3.1,1,109.09,0,1,1
9.28,2,18,1.7,2,19.37,0,0,0
232.50,0,10,3.4,4,134.54,0,0,0
150.99,6,9,1.2,3,33.44,0,0,0
136.95,2,23,4.0,3,80.36,0,0,0
719.49,2,7,0.4,4,99.95,0,1,0
16.25,10,21,2.3,1,23.44,0,0,0
26.24,0,14,3.0,4,33.86,0,0,0
761.42,4,15,2.3,3,86.13,0,1,1
33.01,8,16,1.2,2,52.42,0,0,0
66.22,5,13,0.1,2,82.65,0,0,0
1559.95,10,14,0.7,1,277.00,0,1,1
63.99,1,13,2.8,3,152.16,0,1,0
34.44,4,12,0.4,4,40.86,0,1,0
83.95,11,12,4.3,2,72.10,1,1,1
14.50,6,13,2.8,3,40.40,0,0,0
57.07,2,21,9.7,2,80.37,0,1,0
52.56,2,8,1.1,4,52.34,0,1,0
35.44,0,17,0.5,4,73.28,0,0,0
17.18,10,9,5.3,3,43.08,0,0,0
173.10,10,22,0.7,4,105.08,0,0,0
87.16,6,14,4.9,2,62.71,0,0,0
17.00,5,11,1.6,3,50.39,0,1,0
29.28,6,20,1.3,4,52.55,1,1,1
158.15,4,2,0.1,3,38.57,0,0,1
17.00,6,15,1.3,1,41.70,0,1,0
75.23,9,20,0.6,2,121.74,0,0,0
58.00,3,22,7.3,2,32.55,0,1,0
67.08,8,18,2.8,2,22.22,0,1,0
7.00,11,17,2.7,1,13.83,0,1,0
56.59,0,14,4.6,1,32.63,0,1,0
21.94,0,9,1.1,2,24.19,0,0,0
14.99,7,19,0.1,2,15.15,0,1,0
7.40,2,8,0.9,1,13.60,1,1,0
35.00,8,14,2.1,2,30.79,0,1,0
109.12,0,21,0.5,3,143.74,0,0,0
92.90,4,13,0.8,4,48.02,1,0,0
84.00,0,6,3.6,2,109.49,1,0,0
57.00,3,14,1.2,1,59.19,0,1,0
29.00,7,16,1.7,1,26.72,0,1,0
14.97,3,9,0.8,4,36.23,0,0,0
67.99,1,9,0.3,3,103.59,0,0,0
14.99,11,19,0.4,2,28.79,0,0,0
67.25,2,7,2.3,1,85.28,0,0,0
165.95,1,20,1.2,5,88.12,1,0,0
56.65,6,9,6.8,2,60.61,1,1,1
35.75,7,9,0.9,3,33.25,0,0,0
10.35,7,9,3.9,2,41.94,0,0,0
61.99,4,1,2.3,4,28.10,0,1,1
152.80,6,19,0.2,3,47.95,0,0,0
45.50,7,22,2.3,1,90.61,0,0,0
211.00,2,16,4.3,2,89.69,0,0,0
9.22,4,9,1.2,3,32.69,0,1,0
56.00,1,19,6.5,3,48.64,0,1,0
166.50,10,19,1.2,3,132.50,0,1,0
14.00,3,6,0.5,2,19.83,0,0,0
20.19,10,0,6.1,3,67.00,0,0,0
184.50,1,3,7.1,1,77.64,0,0,0
4.99,8,11,7.6,3,19.05,0,1,0
21.74,4,13,6.5,1,30.53,0,0,0
22.10,0,18,2.1,2,18.70,1,0,0
31.00,11,6,0.3,1,98.89,1,0,0
64.00,1,16,0.8,2,46.64,0,1,0
77.12,3,18,0.8,4,86.86,0,0,0
84.28,5,15,3.8,4,48.69,0,1,0
59.20,2,9,1.1,3,80.23,0,0,0
33.00,7,13,5.1,1,46.07,0,0,0
42.10,0,20,0.3,3,23.35,0,0,0
342.79,8,11,0.2,3,101.76,0,1,0
15.00,0,8,0.4,4,25.37,0,0,0
47.11,3,12,0.5,2,57.16,0,0,0
54.18,8,9,5.6,2,65.67,0,0,0
8.75,1,22,0.3,1,16.83,0,0,0
1753.76,2,17,4.8,1,153.66,0,0,1
289.21,4,19,1.7,2,131.46,0,1,0
66.14,11,14,1.8,2,45.04,1,0,0
17.00,11,18,5.0,3,30.41,0,1,0
23.50,3,20,1.3,3,47.09,1,0,0
119.91,5,19,3.8,2,33.94,0,0,0
22.29,1,10,1.7,5,78.26,0,0,0
32.51,10,11,0.8,4,32.76,0,1,0
3.21,6,21,2.4,3,37.93,0,0,0
259.91,4,11,1.8,3,116.72,0,1,0
80.50,0,8,9.9,2,131.48,0,0,0
47.24,0,14,5.9,3,50.10,0,0,0
12.99,4,11,1.3,2,35.71,0,0,0
41.99,8,14,0.2,2,32.73,0,0,0
196.99,7,15,0.9,3,129.16,1,1,1
34.10,10,16,0.1,2,82.68,0,0,0
35.62,1,21,0.6,5,75.62,0,0,0
19.65,4,12,1.6,3,26.67,0,0,0
6.77,9,23,5.8,3,17.04,0,0,0
176.00,2,21,5.0,6,173.63,0,1,0
53.00,9,21,6.8,1,44.46,0,0,0
174.99,0,15,0.7,3,95.24,0,1,0
21.60,4,10,5.5,2,32.84,0,0,0
133.00,9,10,1.6,4,97.89,0,0,0
187.18,9,11,1.0,1,167.44,0,1,0
12.95,5,10,2.2,2,32.82,1,0,0
74.61,4,23,4.5,1,102.14,0,0,0
177.93,8,17,0.4,4,61.62,0,1,0
65.20,7,22,0.4,2,151.03,0,1,0
17.22,1,1,0.7,1,21.70,0,1,0
58.99,3,14,3.6,2,63.80,0,1,0
146.27,11,14,5.2,1,226.96,1,0,0
88.70,1,17,1.1,1,157.84,0,1,0
144.70,4,13,0.5,3,,0,0,0
59.99,7,19,3.7,3,178.54,0,1,0
5.60,2,10,0.3,2,13.36,0,0,0
222.13,1,10,1.4,6,51.57,0,0,0
75.99,5,19,3.0,2,85.24,0,0,0
30.99,1,13,0.5,2,130.26,0,0,0
22.21,8,4,1.3,3,55.84,0,1,0
20.50,11,12,4.4,5,25.78,0,0,0
26.00,1,18,2.8,1,49.01,0,1,0
23.50,0,8,2.2,1,40.88,0,0,0
56.29,7,15,0.4,2,54.84,0,0,0
29.99,1,19,2.2,2,57.64,0,1,0
32.99,0,9,2.9,2,37.85,0,0,0
6.00,0,16,8.7,3,15.33,0,0,0
103.84,0,8,3.6,2,37.53,0,0,0
123.00,9,15,1.4,2,172.63,0,1,0
16.43,10,6,1.5,2,30.66,0,1,0
56.47,0,9,0.2,2,41.25,1,0,0
12.99,5,18,0.2,1,53.69,0,0,0
114.00,0,21,2.3,3,56.47,0,1,0
22.23,9,14,0.3,3,37.47,0,0,0
22.00,4,14,0.3,5,63.98,0,0,0
13.99,2,18,0.0,1,21.72,0,1,0
21.15,4,8,2.9,3,42.99,0,0,0
17.00,4,14,1.7,3,29.13,1,0,0
83.18,5,21,0.4,1,97.76,0,1,0
134.79,1,18,2.7,5,22.81,0,0,0
24.20,1,23,0.7,3,43.67,0,1,0
47.50,0,18,1.5,2,71.45,0,1,0
100.38,5,9,4.2,1,29.27,0,0,0
4.00,0,10,0.4,3,15.46,0,1,0
140.93,4,20,2.8,1,58.85,0,1,0
57.95,1,11,4.4,4,34.14,0,0,0
59.69,2,8,1.4,1,183.94,1,1,0
25.82,7,9,4.0,3,35.61,0,0,0
9.99,9,17,0.8,3,38.29,0,0,0
413.65,1,11,0.1,4,90.37,0,1,1
162.31,3,14,3.8,3,92.43,0,0,0
240.46,1,9,0.0,2,200.66,0,1,0
110.63,0,8,1.7,5,42.75,0,0,0
49.32,9,11,0.5,3,75.37,1,1,1
149.00,1,19,0.8,2,89.59,0,0,0
171.99,6,12,1.6,2,43.68,0,1,0
9.00,7,4,0.4,2,19.75,0,0,0
95.99,0,11,4.6,5,97.36,0,0,0
132.92,11,17,1.1,2,44.80,0,0,0
61.20,2,13,2.9,6,65.51,0,1,0
172.18,3,3,0.9,2,100.05,0,0,0
145.00,5,16,0.7,3,72.76,0,1,0
43.39,0,15,0.4,1,56.32,0,0,0
139.32,6,18,0.1,4,139.32,0,0,0
27.11,6,12,2.0,1,54.06,0,0,0
93.50,7,13,1.0,5,29.30,0,1,1
7.52,9,14,1.4,3,21.41,0,1,0
37.00,8,14,0.4,2,,0,0,0
15.97,2,13,0.1,1,28.18,0,0,0
77.50,2,16,5.4,1,79.63,0,0,0
32.44,11,12,1.2,2,41.06,0,1,0
369.00,6,13,2.2,2,52.40,0,0,0
15.99,6,18,1.3,2,6.88,0,0,0
179.00,5,16,1.9,4,32.48,0,0,0
107.99,4,13,1.4,3,118.26,0,1,0
18.99,2,8,1.9,1,26.16,0,1,0
148.09,9,17,0.9,6,130.98,0,1,0
51.76,6,11,0.6,4,71.99,0,0,0
46.99,11,21,0.2,1,17.82,1,1,0
26.92,2,21,0.2,4,41.42,0,0,0
12.99,0,6,1.6,1,22.12,0,0,0
40.00,5,16,0.7,3,35.62,0,0,0
17.39,1,7,2.3,2,44.14,0,1,0
127.17,7,15,0.5,1,146.54,0,0,0
95.33,1,5,1.4,4,52.78,0,1,0
149.00,1,2,1.5,3,127.77,0,1,0
43.95,5,7,0.9,1,20.79,0,0,0
110.72,1,23,7.0,2,69.92,0,0,0
111.50,7,12,0.1,3,86.24,0,1,0
53.42,6,17,0.3,4,89.97,0,1,0
78.05,9,21,2.6,3,26.99,0,0,0
9.69,5,8,2.6,1,57.60,0,0,0
14.99,2,19,12.6,2,25.77,0,0,0
15.06,2,7,0.4,1,29.11,0,0,0
7.83,3,7,0.8,2,67.89,0,0,0
29.34,10,20,0.7,1,48.04,0,0,0
32.87,7,15,5.8,2,42.02,0,0,0
78.14,1,23,1.3,1,35.54,0,1,0
12.92,3,19,12.4,2,53.99,1,0,0
4.26,4,19,2.8,3,34.05,0,0,0
27.57,4,10,0.4,2,30.04,0,1,0
17.27,6,20,3.6,3,26.49,1,0,0
12.99,5,7,2.5,2,30.10,1,0,0
60.00,3,16,1.4,2,105.87,0,0,0
60.99,1,13,2.4,3,61.33,0,0,0
13.00,6,10,2.3,2,104.90,0,0,1
100.01,7,1,1.6,4,24.88,0,1,1
16.95,11,20,1.2,2,23.68,0,1,0
101.63,1,17,0.3,1,185.89,0,0,0
47.99,3,12,1.3,1,94.36,0,1,1
55.99,3,22,2.0,1,56.21,0,1,0
64.95,2,18,1.8,1,20.98,0,1,0
23.97,9,22,2.1,3,85.02,0,1,0
27.99,9,17,0.5,3,60.70,0,0,0
44.66,5,15,0.2,2,86.95,0,1,0
23.99,4,21,3.2,3,63.62,1,0,0
84.99,6,10,2.8,5,65.64,0,0,0
150.73,4,14,0.0,1,93.20,0,0,0
230.00,9,10,0.1,1,100.78,1,0,0
302.00,0,12,2.2,5,85.22,0,1,1
129.52,1,9,5.4,3,64.47,0,1,0
15.57,11,23,3.5,2,47.27,0,0,0
14.07,7,0,2.5,3,10.23,0,1,0
22.03,0,5,2.3,1,32.58,0,0,0
92.52,7,18,0.1,2,100.48,0,0,0
61.41,2,10,3.3,2,27.71,0,0,0
59.99,0,7,3.6,1,49.78,0,0,0
24.99,11,19,1.2,2,37.22,0,0,0
16.00,0,10,2.4,2,,1,0,0
6.99,2,17,6.1,4,31.82,0,0,0
95.95,6,2,0.3,3,20.00,0,0,1
61.50,1,16,8.0,4,100.07,0,0,0
173.53,7,23,0.2,3,67.70,0,1,1
83.51,6,17,1.1,2,55.75,0,0,0
215.02,8,12,3.3,2,119.27,0,1,0
31.00,0,0,1.1,1,43.49,0,1,0
11.50,7,10,2.6,2,25.93,1,1,0
48.99,1,18,1.8,4,76.08,0,0,0
63.52,8,14,3.5,3,104.00,0,0,0
46.36,5,5,1.1,3,99.58,1,1,1
221.95,5,12,0.6,3,79.18,0,0,0
35.15,5,16,0.8,2,44.76,0,1,0
6.17,1,11,1.1,2,13.61,0,0,0
23.07,1,12,0.0,4,46.52,0,1,0
44.45,8,10,0.2,2,40.96,1,0,0
50.54,10,21,10.0,3,36.54,1,1,1
36.99,0,22,0.3,2,49.24,0,0,0
38.52,2,20,0.8,2,117.91,0,0,0
67.95,2,22,3.5,2,39.20,0,0,0
100.00,3,20,2.8,1,31.48,0,0,0
40.37,0,18,14.1,3,36.79,0,1,0
293.75,4,15,1.4,1,89.11,0,0,0
119.17,4,18,1.4,5,31.63,0,0,0
55.99,7,11,0.2,3,42.70,1,0,0
59.53,9,15,0.8,3,8.24,0,0,1
371.19,0,16,1.3,4,89.17,0,1,1
55.23,0,9,0.7,3,50.66,0,0,0
214.70,3,0,0.4,1,74.90,0,0,0
117.07,3,17,0.3,2,97.59,0,0,0
93.29,6,9,2.9,1,85.09,0,0,0
50.17,1,10,0.2,2,52.23,0,1,0
14.99,9,8,0.9,4,25.93,0,1,0
60.00,4,8,0.4,2,64.15,0,0,0
11.95,1,13,1.7,3,65.36,0,1,0
36.13,5,14,0.2,5,56.44,0,1,0
74.99,9,15,2.6,1,65.58,1,0,0
70.99,10,15,0.3,3,74.67,0,0,0
24.84,1,15,0.7,2,48.28,0,1,0
78.59,4,18,2.4,2,108.22,0,0,0
199.95,3,11,1.1,2,60.44,1,0,0
24.94,5,4,0.8,1,29.52,0,1,0
155.41,1,6,1.1,1,47.77,0,1,0
42.12,0,13,0.8,5,28.92,0,0,0
9.70,9,14,0.6,2,28.98,0,0,0
64.00,7,17,0.4,3,18.82,1,0,1
22.80,1,3,1.9,3,28.45,1,1,1
10.23,0,19,1.1,2,23.04,0,0,0
81.99,8,17,4.2,1,70.34,0,1,0
61.73,2,20,0.6,3,49.57,0,0,0
33.75,1,13,1.2,1,38.52,1,0,0
46.00,1,13,1.4,2,39.93,0,1,0
15.26,5,23,2.7,1,52.57,0,0,0
306.00,8,17,0.5,3,74.65,0,0,0
44.99,0,9,0.3,3,85.05,0,1,0
213.00,9,11,0.4,3,128.42,0,0,0
10.99,3,16,0.6,2,19.46,0,1,0
36.39,3,19,2.5,1,36.48,1,0,0
48.00,8,7,7.6,2,,0,1,0
57.42,2,22,4.3,1,11.32,0,0,0
20.88,3,13,4.6,2,63.14,0,0,0
154.45,0,9,3.0,2,191.53,0,1,0
75.95,4,11,1.3,2,62.96,0,1,0
111.70,2,12,4.6,3,106.35,0,0,0
8.50,5,12,3.3,4,17.25,0,0,0
245.04,3,13,2.7,1,190.34,0,0,0
49.37,0,21,0.7,1,58.70,0,0,0
530.31,10,11,0.2,3,201.22,0,0,0
122.49,6,23,1.0,3,104.13,1,0,0
41.76,0,20,2.5,1,20.06,0,0,0
13.58,5,9,5.0,3,15.70,0,0,0
80.68,4,23,2.9,1,101.35,0,0,0
64.95,4,17,2.3,2,183.63,0,1,0
60.18,8,9,1.8,3,32.04,1,0,0
112.62,4,14,3.1,2,55.77,0,1,0
147.99,8,15,8.5,1,165.13,0,1,0
443.90,6,19,4.1,3,127.55,0,1,0
71.61,7,15,0.1,2,39.72,0,0,0
57.87,7,22,0.2,3,24.70,0,1,0
135.87,1,15,0.9,5,53.47,0,0,0
23.99,1,17,13.3,1,31.16,0,1,0
39.41,3,9,0.2,2,48.25,0,0,0
50.10,1,13,0.4,1,47.34,0,0,0
73.00,4,16,5.7,3,31.93,0,1,0
279.18,6,14,4.4,3,96.08,1,1,1
94.50,5,10,1.0,3,33.73,0,0,0
204.68,10,15,1.1,4,171.44,0,0,0
18.84,2,14,2.5,1,37.62,0,0,0
74.29,4,8,6.2,3,49.33,0,1,0
9.39,5,19,2.7,1,25.88,0,1,0
48.01,7,15,0.1,2,137.18,0,0,0
150.31,9,9,1.7,1,48.11,0,1,0
78.00,10,17,2.8,3,64.39,0,0,0
44.27,4,8,1.2,2,79.58,0,1,0
31.35,9,16,7.2,2,,1,1,0
116.04,1,3,5.2,6,157.59,0,0,0
14.95,2,14,2.0,3,41.79,0,1,0
67.00,2,15,4.5,2,110.74,0,0,0
20.09,8,11,2.8,2,47.72,0,0,0
222.84,1,21,1.3,3,195.73,0,1,1
221.70,8,19,3.6,3,89.87,0,0,0
13.05,7,6,3.2,2,70.32,0,1,0
32.50,7,12,3.2,1,37.72,0,0,0
31.99,8,7,0.1,1,42.96,0,1,0
59.94,3,7,9.7,5,105.83,0,1,0
8.10,1,15,0.3,2,48.62,0,0,0
82.99,2,14,0.9,4,86.85,0,1,0
42.00,3,13,0.2,4,81.26,0,0,0
36.00,2,18,1.2,3,29.98,0,0,0
194.65,0,9,0.5,2,128.75,0,0,0
175.39,2,14,0.2,3,80.28,0,0,0
36.14,2,0,0.2,1,59.27,0,0,0
13.00,0,9,3.1,1,20.99,0,1,0
81.16,7,19,1.3,2,55.63,0,1,0
46.00,3,18,0.5,3,55.45,0,0,0
43.93,6,20,1.5,4,61.23,0,1,0
6.95,5,19,0.0,3,28.40,0,0,0
230.30,2,18,3.7,2,107.01,0,1,0
39.99,2,11,1.0,1,42.12,0,1,0
39.95,9,0,0.9,3,21.48,0,0,0
84.99,1,16,3.9,5,38.20,0,0,0
247.85,8,18,3.1,2,127.52,0,0,0
39.46,8,5,5.4,2,74.47,0,0,0
65.48,2,17,2.0,3,94.20,1,1,1
47.98,3,19,0.7,4,86.45,0,0,0
34.21,3,21,1.4,1,20.05,0,0,0
12.95,5,7,2.9,1,33.33,0,0,0
159.28,1,14,2.2,3,149.43,0,0,0
159.28,1,14,2.2,3,149.43,0,0,0
41.99,0,3,1.7,2,36.26,0,0,0
31.85,4,11,1.9,4,16.84,0,0,0
52.00,0,0,5.4,2,61.09,1,0,0
67.21,5,13,1.5,3,17.33,0,0,0
48.65,0,8,4.3,1,107.45,0,1,0
476.41,5,17,0.3,7,159.47,1,0,1
20.00,9,13,3.6,1,49.31,0,0,0
10.95,1,2,0.6,2,39.25,0,0,0
187.04,4,21,3.9,5,120.08,1,0,0
15.11,1,18,1.2,2,69.23,0,0,0
27.95,5,15,1.9,5,38.63,0,0,0
317.13,2,0,6.4,2,140.17,0,0,0
9.24,10,8,0.1,1,23.62,0,1,0
18.01,4,5,3.4,2,23.20,0,1,0
61.77,6,1,8.3,3,68.13,0,1,0
80.13,7,12,1.7,1,65.91,0,0,0
245.00,10,14,0.5,3,43.95,0,1,1
12.80,6,14,1.1,2,8.22,0,1,0
98.99,3,14,0.0,3,102.62,0,0,0
149.95,0,19,1.3,1,214.66,0,1,0
58.50,0,15,1.4,3,71.72,0,0,0
19.13,2,15,1.2,1,30.13,0,0,0
87.03,5,19,1.9,2,104.58,0,0,0
15.95,4,7,1.3,4,15.43,0,0,0
27.95,4,17,1.7,2,24.19,0,1,0
102.88,8,15,0.2,2,47.85,0,0,0
68.99,3,15,2.6,4,46.58,0,0,0
95.69,6,9,1.3,2,57.03,0,0,0
34.64,4,16,2.2,2,39.74,0,1,0
55.00,0,17,3.6,2,57.43,0,0,0
53.13,5,11,2.5,2,117.85,0,0,0
25.02,4,12,4.4,3,87.15,0,0,0
18.45,6,16,3.4,2,56.46,1,1,0
28.22,1,5,2.6,1,48.29,0,0,0
212.21,3,11,5.9,2,40.65,0,0,0
91.50,8,17,0.9,2,45.79,0,0,0
75.60,6,17,0.9,3,88.74,0,0,0
11.75,10,9,4.4,2,32.06,0,0,0
127.82,2,8,0.8,1,62.39,0,1,0
108.99,8,13,3.4,3,62.23,0,0,1
7.00,9,16,2.1,1,35.39,0,1,0
102.00,5,11,0.6,1,61.45,0,1,0
15.38,2,17,0.0,3,20.84,0,1,0
54.63,0,17,1.8,2,210.38,1,1,0
42.12,9,16,0.6,4,48.36,0,0,0
139.95,0,10,3.2,2,94.38,0,0,0
388.78,2,18,4.1,3,213.45,0,0,0
119.95,2,11,2.7,1,47.94,0,0,0
79.85,9,8,0.0,2,49.60,0,0,0
109.40,1,21,0.9,2,115.84,0,0,0
11.31,2,0,1.0,4,18.00,0,0,0
3.95,4,21,2.4,1,13.38,0,0,0
25.78,4,11,2.7,1,37.03,0,0,0
196.36,2,17,0.4,3,108.45,1,0,0
12.99,0,11,3.4,4,44.30,0,1,0
98.64,0,14,2.1,1,42.16,0,0,0
58.95,5,14,4.2,2,97.90,0,1,0
35.99,5,16,4.9,2,85.50,0,0,0
26.99,10,5,7.2,2,,1,1,0
29.06,4,20,6.6,1,84.87,0,0,0
106.00,6,12,1.1,2,43.40,0,1,0
74.47,0,13,3.4,2,49.27,0,0,0
59.51,6,17,4.2,2,182.81,0,0,0
63.13,3,17,2.7,3,69.17,0,1,0
277.10,9,11,0.5,1,54.79,0,1,1
31.00,0,13,3.5,2,51.14,0,0,0
54.00,5,16,0.4,2,151.26,0,0,0
93.27,0,16,1.4,2,37.83,0,0,0
30.44,3,9,5.2,3,36.01,0,0,0
63.99,1,8,3.3,2,23.89,1,0,0
120.50,6,7,0.6,3,78.13,0,1,0
159.50,2,11,4.7,3,88.47,0,0,0
29.39,7,18,2.1,2,107.86,0,0,0
31.83,1,17,6.1,3,56.67,0,0,0
9.32,9,15,3.3,2,141.96,0,1,0
53.88,2,10,0.5,3,70.79,0,0,0
351.99,4,18,10.9,1,161.56,0,0,0
69.73,0,0,2.3,2,23.86,0,1,1
18.78,3,17,3.7,3,45.69,0,0,0
843.54,0,15,4.7,5,131.58,1,0,0
310.60,0,19,0.2,4,203.18,1,0,0
133.99,9,22,3.6,4,55.35,0,1,1
25.99,4,10,1.2,1,158.96,0,1,0
65.28,7,22,0.4,1,51.69,0,0,0
23.26,3,10,2.5,2,50.51,0,0,0
173.97,0,22,0.2,3,160.46,0,0,0
7.38,5,8,2.1,2,31.90,0,1,0
37.00,5,11,2.0,1,39.65,0,0,0
30.98,1,16,1.0,1,18.55,0,0,0
36.90,7,13,1.6,1,56.93,1,0,1
125.50,3,19,1.7,4,87.31,0,0,0
13.42,1,17,0.1,4,43.26,0,0,0
20.23,4,16,1.4,6,29.41,0,0,0
10.84,5,19,3.2,2,29.60,0,0,0
54.99,11,16,0.9,4,16.03,0,1,1
97.77,0,12,1.9,2,86.24,0,1,0
21.22,10,9,3.3,4,23.38,0,1,0
56.06,6,18,0.6,3,136.05,0,0,0
47.42,3,12,6.0,4,144.95,0,0,0
147.05,3,21,1.4,4,68.50,1,1,1
42.66,7,14,0.2,3,69.06,0,1,0
111.00,8,17,0.6,1,75.29,0,0,0
46.99,5,18,1.5,2,86.28,0,0,0
68.26,4,22,0.2,3,126.89,0,0,0
1216.34,4,10,4.0,4,272.78,0,0,0
46.00,8,17,5.3,2,43.41,0,0,0
217.90,8,11,1.9,4,58.18,1,0,0
14.50,8,19,3.3,3,49.80,0,0,0
104.81,2,19,1.0,1,43.48,0,0,0
60.00,3,14,0.2,3,227.37,0,1,0
551.45,0,11,0.9,3,121.20,0,0,0
67.95,0,14,0.3,4,165.96,1,0,0
387.87,6,6,1.5,3,153.91,0,0,0
